Linux 6.6.23 (eternity8) 	2025년 05월 29일 	_x86_64_	(40 CPU)

14시 40분 53초     CPU     %user     %nice   %system   %iowait    %steal     %idle
14시 42분 37초       1      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초       2      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초       3      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초       4      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초       5      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초       6      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초       7      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초       8      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초       9      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      10      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      11      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      12      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      13      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      14      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      15      0.00      0.00      0.99      0.00      0.00     99.01
14시 42분 37초      16      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      17      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      18      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      19      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      20      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      21      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      22      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      23      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      24      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      25      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      26      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      27      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      28      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      29      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      30      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      31      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      32      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      33      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      34      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      35      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      36      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      37      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      38      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 37초      39      0.00      0.00      0.00      0.00      0.00    100.00

14시 42분 37초     CPU     %user     %nice   %system   %iowait    %steal     %idle
14시 42분 38초     all      0.00      0.00      0.05      0.00      0.00     99.95
14시 42분 38초       0      0.00      0.00      0.99      0.00      0.00     99.01
14시 42분 38초       1      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초       2      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초       3      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초       4      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초       5      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초       6      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초       7      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초       8      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초       9      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      10      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      11      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      12      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      13      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      14      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      15      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      16      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      17      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      18      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      19      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      20      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      21      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      22      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      23      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      24      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      25      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      26      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      27      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      28      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      29      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      30      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      31      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      32      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      33      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      34      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      35      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      36      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      37      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      38      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 38초      39      0.00      0.00      0.00      0.00      0.00    100.00

14시 42분 38초     CPU     %user     %nice   %system   %iowait    %steal     %idle
14시 42분 39초     all      0.03      0.00      0.03      0.00      0.00     99.95
14시 42분 39초       0      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초       1      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초       2      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초       3      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초       4      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초       5      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초       6      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초       7      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초       8      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초       9      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      10      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      11      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      12      0.00      0.00      1.00      0.00      0.00     99.00
14시 42분 39초      13      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      14      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      15      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      16      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      17      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      18      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      19      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      20      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      21      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      22      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      23      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      24      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      25      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      26      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      27      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      28      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      29      0.00      0.00      0.99      0.00      0.00     99.01
14시 42분 39초      30      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      31      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      32      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      33      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      34      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      35      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      36      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      37      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      38      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 39초      39      0.00      0.00      0.00      0.00      0.00    100.00

14시 42분 39초     CPU     %user     %nice   %system   %iowait    %steal     %idle
14시 42분 40초     all      0.00      0.00      0.03      0.00      0.00     99.97
14시 42분 40초       0      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 40초       1      0.00      0.00      0.00      0.00      0.00    100.00
